S No., Constraints, Programs, Exec. Time
1741,(and (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),114316
1742,(or (> x (+ y y)) (> x (+ y y))),unknown,104804
1743,(and (< y x) (< (- y (f x y)) (- y (f x y)))),unknown,106235
1744,(and (>= (+ (f x y) x) (+ (f x y) x)) (< y (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x (* (- 1) y))),112403
1745,(and (= y y) (< (f x x) y)),unknown,110672
1746,(or (<= (f y y) y) (<= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),119554
1747,(or (<= (f x y) (- x (f x y))) (<= (f x y) (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int (div x 2)),109266
1748,(and (> (+ y y) (+ y y)) (> (+ y y) (+ y y))),unknown,110413
1749,(or (= x (- x (f x y))) (= x (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),101974
1750,(and (= x (+ y (f x x))) (= x (+ y (f x x)))),Timeout,142515
1751,(or (<= (f y y) y) (<= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),115340
1752,(or (> (- y (f x y)) (+ x x)) (< (+ x x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 2) x) y)),123242
1753,(and (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),105547
1754,(and (>= (f y x) x) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),122020
1755,(and (< y (- (+ y y) (f x x))) (< y (- (+ y y) (f x x)))),unknown,121795
1756,(or (= y (+ y (- x (f x x)))) (= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),125895
1757,(or (= y (- (f x x) x)) (= y (- (f x x) x))),Timeout,155378
1758,(or (>= (f y y) x) (>= (f y y) x)),unknown,108791
1759,(or (= (f y y) (f y y)) (= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),107824
1760,(or (>= y (- x x)) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),109442
1761,(and (>= x x) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),108007
1762,(and (> (+ (f y y) (+ x x)) (+ (f y y) (+ x x))) (> (f y y) (+ x x))),unknown,97898
1763,(and (>= x y) (= (- (f x y) x) x)),unknown,112762
1764,(and (>= (- x (f y y)) (+ x (- x (f y y)))) (>= (- x (f y y)) (+ x (- x (f y y))))),unknown,110965
1765,(or (<= (+ x x) (+ x x)) (<= (+ x x) (+ x x))),(define-fun f ((x Int) (y Int)) Int 0),109261
1766,(or (< y (f x x)) (>= y x)),(define-fun f ((x Int) (y Int)) Int x),112632
1767,(and (= (+ (f x x) (- (f x x) x)) (f x x)) (>= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int x),108334
1768,(and (= (f y y) (- (- (f y y) (f y y)) x)) (<= x x)),Timeout,151200
1769,(or (< (f y x) (f y x)) (<= (+ x y) (+ x y))),(define-fun f ((x Int) (y Int)) Int 0),114665
1770,(and (> (f y x) (- (f y x) (- (f y x) x))) (> (f y x) (- (f y x) (- (f y x) x)))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),112454
1771,(and (<= y x) (<= y x)),unknown,106191
1772,(or (= (f x y) x) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),91811
1773,(or (>= y y) (<= (+ (f y x) y) (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),107056
1774,(or (<= (f y y) (f y y)) (<= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),108378
1775,(and (<= (- y (f x y)) (f x y)) (> x (- y x))),unknown,110456
1776,(and (>= (f y y) y) (< (- (+ (f y y) (f y y)) (+ (f y y) (f y y))) (f y y))),(define-fun f ((x Int) (y Int)) Int (ite (= x y) (ite (>= y 2) y 1) 0)),123188
1777,(and (< x (f y x)) (< (f y x) (f y x))),unknown,98451
1778,(or (>= y (f x x)) (= (+ (f x x) y) y)),(define-fun f ((x Int) (y Int)) Int 0),118056
1779,(or (< y x) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),112495
1780,(or (>= x x) (> y y)),(define-fun f ((x Int) (y Int)) Int 0),107914
1781,(and (<= (- x x) (f x y)) (<= (- x x) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),102198
1782,(and (>= (+ y y) y) (>= (+ y y) y)),unknown,106257
1783,(or (= (f y y) x) (>= (+ y (+ (f y y) y)) x)),Timeout,154588
1784,(and (>= (+ (+ (f x y) y) (f x y)) (f x y)) (>= (+ (+ (f x y) y) (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int (* (- 1) y)),110931
1785,(and (> (f x x) (- (f x x) y)) (>= (- (f x x) y) (f x x))),unknown,103803
1786,(or (<= (f x y) (+ y y)) (> (+ y y) y)),(define-fun f ((x Int) (y Int)) Int (* 2 y)),116661
1787,(or (>= (+ x (f y x)) (- (f y x) (+ x (f y x)))) (<= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),113582
1788,(and (< (f x y) (f x y)) (< (f x y) (f x y))),unknown,105821
1789,(and (= x y) (= y y)),unknown,119244
1790,(and (> (+ y y) (f y y)) (> (+ y y) (f y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),115360
1791,(and (<= (f x x) y) (<= (f x x) y)),unknown,107920
1792,(or (= x x) (> (- x (- (f x x) (f x x))) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),108875
1793,(and (= (f y x) (+ x y)) (= (f y x) (+ x y))),(define-fun f ((x Int) (y Int)) Int (+ x y)),100771
1794,(or (<= y x) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),114951
1795,(or (= (+ y (f y y)) x) (> (+ y (f y y)) x)),Timeout,146131
1796,(or (<= (f y x) y) (> (f y x) (- y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),126604
1797,(and (< y (- x x)) (< y (- x x))),unknown,111219
1798,(and (> x (f y x)) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),110876
1799,(and (= y (f x x)) (>= (+ y (f x x)) y)),Timeout,152859
1800,(or (< (f x y) y) (= (+ x (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),109288
1801,(and (>= (+ x (f y x)) x) (>= (+ x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int 0),106743
1802,(or (< x (- y (f x x))) (> (- y (f x x)) (- y (f x x)))),unknown,104408
1803,(or (>= (f x y) (- (f x y) (+ y (f x y)))) (>= (f x y) (- (f x y) (+ y (f x y))))),(define-fun f ((x Int) (y Int)) Int (* (- 1) y)),104170
1804,(or (= (f x y) (f x y)) (= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),108452
1805,(or (>= (f y x) (- y x)) (>= (f y x) (- y x))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),114053
1806,(or (> (+ (f x y) (f x y)) (f x y)) (> (+ (f x y) (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),115726
1807,(or (= y (- (f y y) x)) (<= (+ (- (f y y) x) (- (f y y) x)) (f y y))),Timeout,148792
1808,(and (<= y y) (<= x y)),unknown,106762
1809,(and (>= (+ y y) (+ y y)) (<= x y)),unknown,109100
1810,(and (= (- (f x x) (f x x)) (- (f x x) (f x x))) (= (- (f x x) (f x x)) (- (f x x) (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),104126
1811,(or (< (+ y x) (+ y y)) (< (+ y x) (+ y y))),unknown,107041
1812,(or (<= x y) (<= x y)),unknown,110279
1813,(or (= y (+ (f x y) x)) (= y (+ (f x y) x))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),107340
1814,(or (= x (f y x)) (= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),103714
1815,(and (= x (f x y)) (> (f x y) (f x y))),unknown,110170
1816,(and (< (f x x) (+ x y)) (< (f x x) (+ x y))),unknown,106753
1817,(or (= y (+ (f x y) x)) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),116463
1818,(and (<= y x) (> (f x y) x)),unknown,107677
1819,(or (< (- x x) (f x x)) (>= (+ x (f x x)) (+ x (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),106961
1820,(or (< (+ x (f y x)) x) (<= x (+ x (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),108578
1821,(and (< x y) (< x y)),unknown,107807
1822,(or (= (+ x (+ y x)) y) (= (+ x (+ y x)) y)),unknown,115292
1823,(and (> (f x y) y) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),109579
1824,(or (= x (+ (f x y) y)) (>= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),119944
1825,(or (<= (f y x) x) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int 0),100606
1826,(or (< (+ x y) y) (< (+ x y) y)),unknown,111565
1827,(and (> y (f y y)) (< x y)),unknown,108813
1828,(and (> (- (f y y) (f y y)) (f y y)) (> (- (f y y) (f y y)) (f y y))),(define-fun f ((x Int) (y Int)) Int (- 1)),114064
1829,(or (< (+ y (f y x)) x) (> (+ y (f y x)) (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),115243
1830,(and (<= y x) (<= y x)),unknown,106029
1831,(and (= (+ x x) x) (= (+ x x) x)),unknown,117677
1832,(or (>= y (+ x (f x x))) (>= y (+ x (f x x)))),unknown,108645
1833,(or (= y (+ y (f y x))) (= y (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),106684
1834,(and (> y y) (>= (- y x) y)),unknown,104199
1835,(or (>= y x) (>= (+ (f x x) (f x x)) (+ (f x x) (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),116897
1836,(and (>= x (+ y y)) (>= (+ (+ y y) (+ y y)) (f y x))),unknown,121079
1837,(and (>= (+ x (f y x)) (+ x (f y x))) (>= (+ x (f y x)) (+ x (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),108045
1838,(or (< (+ (f y x) x) (f y x)) (>= (+ (f y x) x) (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int 0),106716
1839,(or (> x (+ (f x x) (f x x))) (< (+ (f x x) (f x x)) (f x x))),(define-fun f ((x Int) (y Int)) Int (- 1)),124931
1840,(and (< y (f x y)) (>= (- (- y x) (- y x)) (- (- y x) (- y x)))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),113482
1841,(or (< x (- x (f x x))) (>= x (- x (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),107197
1842,(or (>= (f y x) (- x y)) (>= (f y x) (- x y))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),115852
1843,(and (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),98028
1844,(or (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),118219
1845,(or (< (- (f y y) y) x) (> (+ y y) (+ y y))),unknown,105864
1846,(and (<= (- x (f y x)) x) (<= (- x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int 0),111284
1847,(and (> y (- (f y x) (f y x))) (> y (- (f y x) (f y x)))),unknown,106046
1848,(and (> x (f x x)) (>= y y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),111546
1849,(and (= (+ y y) (- x y)) (= (+ y y) (- x y))),unknown,117511
1850,(and (> (- y (- (f y x) x)) x) (> y x)),unknown,107765
1851,(and (= x (f x x)) (= x (f x x))),(define-fun f ((x Int) (y Int)) Int x),118892
1852,(or (>= x (- (f y y) x)) (> x (- (- (f y y) x) y))),Timeout,150840
1853,(and (= (f y y) (- (f y y) (f y y))) (>= (- (f y y) (f y y)) y)),unknown,111355
1854,(or (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),100202
1855,(and (>= y y) (>= (f y y) (- (f y y) y))),unknown,112552
1856,(or (< (- x y) x) (= x (f y y))),unknown,126709
1857,(or (> (- (f y x) y) x) (> (- x (f y x)) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),118212
1858,(and (<= (+ (f x y) (f x y)) x) (<= (+ (f x y) (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (div x 2)),118525
1859,(or (> (+ y (f x y)) y) (>= (+ (f x y) (+ y (f x y))) y)),(define-fun f ((x Int) (y Int)) Int 0),115849
1860,(and (= (f x x) y) (<= (- y x) x)),unknown,116089
1861,(and (< (+ y x) y) (<= (+ y x) y)),unknown,114495
1862,(or (>= y (- x x)) (>= y (- x x))),unknown,108555
1863,(and (>= (- x x) x) (< (- x x) (f x x))),unknown,114637
1864,(or (> y y) (> y y)),unknown,107758
1865,(or (>= (+ (f x x) y) (f x x)) (>= (+ (f x x) y) (f x x))),unknown,108971
1866,(and (> (+ x y) y) (> (+ x y) x)),unknown,109529
1867,(and (< (- y y) (f y y)) (< (- y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 1),112251
1868,(and (> y x) (= (f y y) y)),unknown,121054
1869,(and (>= x (+ y x)) (<= (f y x) y)),unknown,107482
1870,(and (= (- (- (f x x) (f x x)) x) y) (= (- (- (f x x) (f x x)) x) y)),unknown,122202
1871,(and (>= (f x y) y) (>= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),110830
1872,(or (< x (f x x)) (<= y (f x x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),118076
1873,(or (<= (- y y) y) (= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),104365
1874,(or (>= (- y x) (f x y)) (= x (- x x))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),114601
1875,(and (<= (+ y (- (f y x) y)) (+ y (- (f y x) y))) (< (- (f y x) y) (f y x))),unknown,112818
1876,(or (< x (+ x (f y x))) (>= y (+ y y))),(define-fun f ((x Int) (y Int)) Int 1),120993
1877,(and (>= (f y y) (f y y)) (>= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),114103
1878,(or (>= (- y (f y y)) (- y (f y y))) (>= (- y (f y y)) (- y (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),118764
1879,(and (>= (- (f x y) y) (- (f x y) y)) (>= (- (f x y) y) (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int 0),121851
1880,(or (> (f y x) (- x x)) (> (f y x) (- x x))),(define-fun f ((x Int) (y Int)) Int 1),113177
1881,(and (>= (+ (f x y) (f x y)) (f x y)) (>= (+ y (f x y)) (f x y))),unknown,110240
1882,(or (= (+ (f y x) y) x) (= (+ (f y x) y) x)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),92860
1883,(and (= y x) (= x (f x y))),unknown,116931
1884,(or (= (- (+ y y) (f x x)) x) (= (- (+ y y) (f x x)) x)),Timeout,153601
1885,(and (>= x (f y x)) (> (+ (f y x) x) (f y x))),unknown,114942
1886,(and (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),108821
1887,(and (>= y (f y y)) (>= (+ x y) (f y y))),unknown,110143
1888,(and (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),113906
1889,(and (<= (f y y) y) (<= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),113417
1890,(and (>= x (f y y)) (>= x (f y y))),unknown,109092
1891,(and (>= (f x y) (+ (+ x x) y)) (< (+ x x) (+ x x))),unknown,107750
1892,(and (> (f y x) x) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),113379
1893,(and (<= x (+ y (f y y))) (<= x (+ y (f y y)))),unknown,108520
1894,(and (< y (f y y)) (<= (+ (f y y) x) x)),unknown,118703
1895,(or (= x (+ (- x (f x y)) y)) (= x (+ (- x (f x y)) y))),(define-fun f ((x Int) (y Int)) Int y),104824
1896,(and (<= (f x x) (f x x)) (<= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),106480
1897,(or (>= y (+ (+ x y) x)) (>= y (+ (+ x y) x))),unknown,112164
1898,(and (= x (f y y)) (= x (f y y))),Timeout,151195
1899,(or (<= (+ (- (f x y) (f x y)) x) (f x y)) (<= (+ (- (f x y) (f x y)) x) (f x y))),(define-fun f ((x Int) (y Int)) Int x),113954
1900,(and (< x x) (< x x)),unknown,99604
1901,(or (<= (f x x) x) (<= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),118473
1902,(or (= y (+ y (f y y))) (<= (f y y) y)),(define-fun f ((x Int) (y Int)) Int 0),118400
1903,(or (>= y y) (<= y (f y y))),(define-fun f ((x Int) (y Int)) Int 0),110199
1904,(and (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),92277
1905,(or (<= (- y y) (- (f y y) y)) (<= (f y y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),113998
1906,(or (>= (+ y y) (+ (f y x) y)) (>= (+ y y) (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int x),112328
1907,(and (<= x (f y y)) (<= (- y x) x)),unknown,115021
1908,(or (> (f x x) x) (<= (- (f x x) y) (f x x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),119047
1909,(or (= y (- y y)) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),112588
1910,(or (<= x (f x x)) (>= x y)),(define-fun f ((x Int) (y Int)) Int x),121157
1911,(and (<= y x) (<= y x)),unknown,110164
1912,(or (< (- (f x y) y) y) (< (- (f x y) y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 y))),120813
1913,(and (< y (f x x)) (>= y y)),unknown,107252
1914,(and (= (- (f x y) x) x) (< (f x y) (- (f x y) x))),unknown,110233
1915,(or (> y y) (> y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),109938
1916,(or (< x y) (< x y)),unknown,107013
1917,(and (= (+ (f y y) x) (+ (f y y) x)) (= (+ (f y y) x) (+ (f y y) x))),(define-fun f ((x Int) (y Int)) Int 0),114787
1918,(or (> (f x y) y) (>= (+ y x) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),124237
1919,(or (< y (f x y)) (= (- (f x y) y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),134951
1920,(or (< (- (f y x) (f y x)) y) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),109957
1921,(and (= (+ y y) y) (= (+ y y) y)),unknown,118624
1922,(and (= (+ (f x y) (f x y)) (+ (f x y) (f x y))) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),109489
1923,(or (> (+ (+ x x) (f x y)) (+ (+ x x) (f x y))) (= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),112908
1924,(and (= (f y x) (f y x)) (> y (- x (- y x)))),unknown,103029
1925,(and (>= (+ (f x x) x) x) (>= (+ (f x x) x) x)),(define-fun f ((x Int) (y Int)) Int 0),114794
1926,(and (< (- (f y x) x) x) (< (- (f y x) x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 y))),115323
1927,(or (>= (- (f y y) x) x) (< (- (f y y) x) y)),Timeout,150193
1928,(or (>= (- (f y y) (f y y)) (f y y)) (>= (- (f y y) (f y y)) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),109214
1929,(or (> y x) (> y x)),unknown,109783
1930,(or (< (- y y) x) (>= y (- y y))),unknown,105588
1931,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),126704
1932,(and (> (f y x) x) (<= (- x y) (f y x))),(define-fun f ((x Int) (y Int)) Int (ite (>= x (- 1)) (+ 1 y) (+ (* (- 1) x) y))),151023
1933,(and (>= (f x y) x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),149626
1934,(and (= x y) (= x y)),unknown,117644
1935,(and (= (- y x) (f y y)) (= (- y x) (f y y))),Timeout,143309
1936,(or (= x (- y y)) (= x (- y y))),unknown,118281
1937,(and (> y (f x x)) (> y (f x x))),unknown,112405
1938,(and (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),106514
1939,(or (<= (- x (f y x)) x) (<= (- x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int 0),108104
1940,(or (>= y y) (< (- y y) (- (f y y) y))),(define-fun f ((x Int) (y Int)) Int 0),104460
1941,(and (< x (f x y)) (> x (+ y x))),unknown,110617
1942,(and (> y x) (> y x)),unknown,109676
1943,(and (= y (f y y)) (<= (- (+ (f y y) y) x) (+ (f y y) y))),unknown,111479
1944,(or (>= y (+ y (f y y))) (>= y (+ y (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),117686
1945,(and (< (- (f y y) x) (- (f y y) x)) (= x (- (f y y) x))),unknown,112258
1946,(or (= (f x y) (+ (+ x x) y)) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (* 2 x) y)),110117
1947,(or (< x y) (< x y)),unknown,105017
1948,(and (<= (f x x) y) (<= (f x x) y)),unknown,103538
1949,(or (<= (f y y) y) (= (- (f y y) (f y y)) (- (f y y) (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),112457
1950,(and (> x (f x x)) (< (+ (f x x) y) x)),unknown,113264
1951,(and (<= x (f x y)) (> (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),116842
1952,(or (<= y (+ x y)) (= (+ (f x y) (f x y)) x)),unknown,122476
1953,(and (< (+ y x) (+ y x)) (< (+ y x) (+ y x))),unknown,97573
1954,(and (<= (+ (f y y) y) (- y (f y y))) (<= (+ (f y y) y) (- y (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),109643
1955,(or (< x y) (< x y)),unknown,97502
1956,(and (<= (f y x) y) (= (- x x) (- x x))),(define-fun f ((x Int) (y Int)) Int x),123598
1957,(and (>= (- (f y x) x) (f y x)) (< (f y x) (- (f y x) x))),unknown,113204
1958,(or (<= (+ y x) x) (<= (+ y x) x)),unknown,119455
1959,(and (<= y (- y (f x y))) (<= y (- y (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),115252
1960,(and (>= (f x y) y) (> x y)),unknown,105136
1961,(and (> x x) (> x x)),unknown,106213
1962,(and (> y y) (> x (+ y (f y x)))),unknown,108491
1963,(and (= (f y y) x) (= x (+ (f y y) y))),unknown,126223
1964,(or (<= x (f y x)) (> (f y x) (+ x y))),(define-fun f ((x Int) (y Int)) Int y),120332
1965,(or (= x (+ y (f y y))) (= (f y y) x)),unknown,132633
1966,(or (<= (f y y) (+ (f y y) (f y y))) (<= (f y y) (+ (f y y) (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),114465
1967,(or (>= x x) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int 0),125745
1968,(and (<= y x) (<= y x)),unknown,198841
1969,(or (= (+ (f y y) (f y y)) x) (= (+ (f y y) (f y y)) x)),unknown,108341
1970,(and (< (- x (- (f x x) x)) (- (f x x) x)) (< (- x (- (f x x) x)) (- (f x x) x))),(define-fun f ((x Int) (y Int)) Int (div (+ 2 (* 3 x)) 2)),117033
1971,(or (> y x) (> y x)),unknown,107189
1972,(and (>= (f x y) x) (>= (- (f x y) y) x)),(define-fun f ((x Int) (y Int)) Int (ite (>= y 0) (+ x y) x)),115912
1973,(and (< (+ x (+ y x)) y) (<= x (+ y x))),unknown,111383
1974,(and (> (- x x) x) (> (- x x) (- (f x y) (f x y)))),unknown,108875
1975,(or (>= (+ y x) x) (= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),110558
1976,(and (<= (f y y) (- x y)) (<= (f y y) (- x y))),unknown,105858
1977,(and (>= (f x x) (f x x)) (>= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),108633
1978,(and (< (f x x) (- y y)) (< (f x x) (- y y))),(define-fun f ((x Int) (y Int)) Int (- 1)),111835
1979,(and (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),99895
1980,(and (>= (- (f x y) (f x y)) (- (- (f x y) (f x y)) x)) (= y (f x y))),unknown,104674
1981,(or (<= (- y x) x) (<= (- y x) x)),unknown,92737
1982,(and (= x y) (= x y)),unknown,112474
1983,(or (<= (f y y) y) (< (- (f y y) x) y)),(define-fun f ((x Int) (y Int)) Int x),118772
1984,(and (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),108817
1985,(or (< x y) (> (- y x) x)),unknown,106452
1986,(and (> (+ x x) (+ x x)) (> (+ x x) (+ x x))),unknown,111490
1987,(and (>= (f y y) (f y y)) (= y (- y y))),unknown,115708
1988,(or (< (- y (f y x)) (- y y)) (< (- y (f y x)) (- y y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),118976
1989,(and (< y (- x x)) (< y (- x x))),unknown,105271
1990,(and (> (- x (f x x)) (- x (f x x))) (> (- x (f x x)) (- x (f x x)))),unknown,107864
1991,(and (> x x) (> x x)),unknown,108337
1992,(and (<= (- (f x y) (f x y)) x) (<= (- (f x y) (f x y)) x)),unknown,107150
1993,(or (<= y (+ y x)) (<= y (+ y x))),unknown,112440
1994,(and (>= (- x y) y) (>= (- x y) y)),unknown,108276
1995,(or (= y (+ y y)) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),116536
1996,(and (< (- x y) y) (< (- x y) y)),unknown,120623
1997,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),117332
1998,(or (< y x) (= x (+ y x))),unknown,118378
1999,(or (>= (- (f y x) x) (f y x)) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),114861
2000,(and (> (f x x) x) (> (f x x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),111372
2001,(or (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),109042
2002,(or (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),111782
2003,(or (>= y (+ x (- x (f y x)))) (>= y (+ x (- x (f y x))))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) (* 2 y))),113082
2004,(and (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),106324
2005,(or (>= y (- y x)) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),105473
2006,(or (< (+ x (f y y)) (+ x (f y y))) (<= (+ x (f y y)) (f y y))),unknown,104578
2007,(and (> x x) (< x (- y y))),unknown,104788
2008,(and (<= (f y y) (f y y)) (<= x (- y (f y y)))),unknown,105709
2009,(and (< x (f y y)) (>= x (+ x (f y y)))),unknown,117451
2010,(and (< y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),110497
2011,(and (>= (+ y y) (+ y y)) (= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),114901
2012,(or (< (+ (- y x) (- y x)) y) (< (- y x) (- y x))),unknown,107157
2013,(and (= (f x y) (f x y)) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),110490
2014,(or (< (f y x) (- x y)) (< (f y x) (- x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),113793
2015,(or (= x (f x x)) (> x x)),(define-fun f ((x Int) (y Int)) Int x),112485
2016,(or (<= x (f y y)) (< y (f y y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),124688
2017,(and (> (f y x) (+ x x)) (> (f y x) (+ x x))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 y))),114768
2018,(and (>= y x) (> y (- (f x y) y))),unknown,120708
2019,(and (= (f y x) x) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),108307
2020,(or (= (f y x) y) (= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),109602
