S No., Constraints, Programs, Exec. Time
4723,(and (< x (+ y y)) (< x (+ y y))),unknown,48524
4724,(and (<= (f y y) x) (<= (f y y) x)),unknown,46826
4725,(or (> y y) (> y y)),unknown,48104
4726,(and (>= x (f y x)) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),53808
4727,(or (> y x) (> y x)),unknown,50018
4728,(and (< y (f y y)) (>= (+ x (f y y)) (f y y))),unknown,47907
4729,(or (= y (+ x y)) (= x (f y y))),Timeout,130527
4730,(and (> y y) (> y y)),unknown,51663
4731,(and (= y x) (> (- x y) (f x y))),unknown,49713
4732,(and (> (+ x y) y) (>= (+ x x) (f x x))),unknown,53161
4733,(and (<= y (f y x)) (= x (- y x))),unknown,52217
4734,(and (>= (- x y) (f x x)) (>= (- x y) (f x x))),unknown,52447
4735,(and (<= (f x x) y) (<= (+ y x) (+ y x))),unknown,45548
4736,(and (< (+ x y) (- x (+ x y))) (>= (+ x y) x)),unknown,47581
4737,(or (> (- (f x x) (f x x)) y) (= (f x x) (- (f x x) (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),53440
4738,(and (<= x (- y y)) (<= (- y y) (- y y))),unknown,52021
4739,(and (>= y x) (< (- y y) x)),unknown,51405
4740,(or (>= (f y x) y) (> x x)),(define-fun f ((x Int) (y Int)) Int x),49950
4741,(or (<= (f y y) (- (+ y x) (f y y))) (<= (f y y) (- (+ y x) (f y y)))),unknown,55345
4742,(or (<= x (f y x)) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),47547
4743,(or (< y x) (< y x)),unknown,53633
4744,(and (< y y) (<= (f y y) (- x x))),unknown,47272
4745,(and (< (+ y y) (+ y y)) (< (+ y y) (+ y y))),unknown,50063
4746,(and (<= (+ (f x x) y) (+ (f x x) y)) (<= (+ (f x x) y) (+ (f x x) y))),(define-fun f ((x Int) (y Int)) Int 0),50094
4747,(or (>= y (f y y)) (< (- y x) (f y y))),(define-fun f ((x Int) (y Int)) Int x),55671
4748,(or (<= y (f x x)) (>= (- (- y x) y) (- (- y x) y))),(define-fun f ((x Int) (y Int)) Int 0),47069
4749,(and (< y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),50888
4750,(or (<= x x) (<= y (- y (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),48846
4751,(and (= y (+ (f y y) (f y y))) (>= (+ (f y y) (f y y)) (+ (f y y) (f y y)))),unknown,55268
4752,(or (> x y) (> x y)),unknown,55351
4753,(or (<= x x) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int 0),51043
4754,(or (< y (f y y)) (< y (f y y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),50137
4755,(or (>= x x) (>= y (+ (+ y y) x))),(define-fun f ((x Int) (y Int)) Int 0),46857
4756,(and (>= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),49945
4757,(or (= (f x y) x) (= x (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int x),59396
4758,(and (< x (f x x)) (< x (f x x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),50749
4759,(or (>= (f x x) (+ (f x x) (f x x))) (>= (f x x) (+ (f x x) (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),48846
4760,(and (>= (+ (f y y) x) x) (>= (+ (f y y) x) x)),(define-fun f ((x Int) (y Int)) Int 0),55455
4761,(and (>= (f x x) x) (>= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),48877
4762,(and (< (f x x) x) (= (- (f x x) x) (f x x))),unknown,84217
4763,(or (> y x) (<= (- y x) (- y x))),(define-fun f ((x Int) (y Int)) Int 0),48183
4764,(or (= y x) (<= (- y y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),47621
4765,(or (<= (f y y) (- x (f y y))) (<= (f y y) (- x (f y y)))),unknown,51124
4766,(or (< (f y y) (+ (f y y) (f y y))) (>= x (f y y))),(define-fun f ((x Int) (y Int)) Int 1),49701
4767,(and (= (+ (f y y) y) x) (< (f y y) (+ (+ (f y y) y) x))),unknown,58627
4768,(or (<= (- x x) (- x x)) (<= (- x x) (- x x))),(define-fun f ((x Int) (y Int)) Int 0),45348
4769,(or (= (+ x (f x y)) (+ x (f x y))) (<= (f x y) (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),53923
4770,(or (>= (+ (f y x) y) (+ (f y x) y)) (< (+ (f y x) y) (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),48993
4771,(or (< y (+ (f x y) y)) (<= (+ (f x y) y) x)),(define-fun f ((x Int) (y Int)) Int 1),53336
4772,(or (<= (+ (f y y) (f y y)) x) (= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),50652
4773,(and (> (+ y y) y) (> (+ y y) y)),unknown,52463
4774,(and (> (- x (f y x)) (- x (f y x))) (> (- x (f y x)) (- x (f y x)))),unknown,46798
4775,(and (> y x) (> y x)),unknown,52373
4776,(or (= (- x x) y) (>= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),45873
4777,(or (>= y x) (>= y x)),unknown,52812
4778,(and (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),47609
4779,(and (<= (f y y) y) (<= x (- x (+ y x)))),unknown,49957
4780,(and (<= x (+ x y)) (<= x (+ x y))),unknown,49579
4781,(or (> (- (f y y) y) y) (> (- (f y y) y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 x))),49987
4782,(and (>= (+ (f y y) x) (f y y)) (<= (+ (f y y) y) (+ (f y y) y))),unknown,53932
4783,(and (> y y) (<= y y)),unknown,48604
4784,(or (<= x (f x y)) (<= y (- x y))),(define-fun f ((x Int) (y Int)) Int x),52471
4785,(or (> (+ (f y x) x) y) (> (+ (f y x) x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),54984
4786,(or (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),51188
4787,(or (<= (+ y (f y y)) (- y x)) (= (- y x) (- y x))),(define-fun f ((x Int) (y Int)) Int 0),50222
4788,(and (= y (f x x)) (> (+ y x) (- y y))),unknown,55363
4789,(and (> y (- (f y y) x)) (= x (f y y))),unknown,60352
4790,(and (= y (+ (f x x) x)) (= y (+ (f x x) x))),Timeout,126746
4791,(and (<= (f y x) y) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),47522
4792,(or (> (- (+ (f y y) (f y y)) x) y) (> (- (+ (f y y) (f y y)) x) y)),unknown,204206
4793,(or (>= x y) (>= x y)),unknown,57955
4794,(and (<= y (- x x)) (<= y (- x x))),unknown,54268
4795,(and (>= x (f y y)) (>= x (f y y))),unknown,56146
4796,(or (> (- (- y (f x x)) (- y (f x x))) y) (< (f x x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),62802
4797,(or (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),55175
4798,(and (>= y (f y x)) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),58086
4799,(or (<= (f x y) (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),51435
4800,(or (= (f x x) y) (< (f x x) (- y x))),Timeout,127725
4801,(or (< (+ x y) (+ x y)) (< (+ x y) (+ x y))),unknown,45999
4802,(or (< (+ x (f x x)) y) (< (- (f x x) (f x x)) (f x x))),(define-fun f ((x Int) (y Int)) Int 1),53782
4803,(and (< (f x y) (- (f x y) y)) (>= x y)),unknown,52856
4804,(and (<= x (f y y)) (<= x (f y y))),unknown,53016
4805,(or (< (+ x (f y x)) (+ x (f y x))) (> (- x y) (- x y))),unknown,46971
4806,(and (<= y (+ (f y y) (f y y))) (<= y (+ (f y y) (f y y)))),(define-fun f ((x Int) (y Int)) Int (ite (and (= x y) (>= (+ y (* (- 2) (div y 2))) 1)) (div (+ 1 y) 2) (div x 2))),52367
4807,(or (<= (+ x y) (f x y)) (<= (+ x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ x y)),54346
4808,(or (>= (- y (f y x)) x) (>= (- y (f y x)) x)),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),59505
4809,(and (> (+ y y) (f y x)) (>= (f y x) x)),unknown,54717
4810,(and (= (- x y) (- x y)) (= (- x y) (- x y))),(define-fun f ((x Int) (y Int)) Int 0),48531
4811,(and (< (f y y) x) (< (f y y) x)),unknown,49993
4812,(or (<= (f y y) y) (<= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),52991
4813,(and (<= (f x y) y) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),54974
4814,(or (= x (f y x)) (= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),44385
4815,(or (<= (+ y y) (+ y y)) (<= (+ y y) (+ y y))),(define-fun f ((x Int) (y Int)) Int 0),55745
4816,(and (<= y y) (<= (- y (f x x)) y)),(define-fun f ((x Int) (y Int)) Int 0),54994
4817,(or (<= (- y y) (- (- y y) y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),53776
4818,(and (<= (- x (- y y)) (- y y)) (= (- y y) y)),unknown,47675
4819,(or (>= y (+ (f x x) y)) (<= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),50688
4820,(and (<= (+ (f x y) (f x y)) (+ (f x y) (f x y))) (> x (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) x) 2)),51125
4821,(or (< (+ x x) (+ x x)) (>= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),54918
4822,(and (> (+ x y) (+ x y)) (<= (f x x) (+ x y))),unknown,49854
4823,(or (>= (- y x) (- y (f y x))) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),48452
4824,(and (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),49006
4825,(and (< (f x y) (- (f x y) (- (f x y) y))) (> (f x y) y)),unknown,51162
4826,(and (>= (+ (f y x) y) x) (>= (+ (f y x) y) x)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),57283
4827,(and (>= (- (f y x) (f y x)) (+ x y)) (> (- (f y x) (f y x)) x)),unknown,49536
4828,(or (<= (- (f y x) (+ y x)) (+ y x)) (= (+ y x) y)),(define-fun f ((x Int) (y Int)) Int (+ (* 2 x) (* 2 y))),56402
4829,(and (< (+ x x) (+ x x)) (= (- y (+ x x)) (+ x x))),unknown,50406
4830,(or (<= (- (+ (f x y) y) y) y) (<= (+ (f x y) y) y)),(define-fun f ((x Int) (y Int)) Int 0),56300
4831,(and (< x y) (< x y)),unknown,48087
4832,(and (< y y) (>= (+ x (- y x)) y)),unknown,48517
4833,(and (> (f y y) x) (> (f y y) x)),unknown,49228
4834,(or (<= y (- (f y y) y)) (<= y (- (f y y) y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),52629
4835,(or (< x (f y x)) (<= x y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),59064
4836,(or (< (f x x) y) (<= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),48703
4837,(or (<= (+ x x) (f y y)) (<= (+ x x) (f y y))),Timeout,125710
4838,(or (<= (+ y x) x) (<= (+ y x) x)),unknown,53482
4839,(and (<= (- x (f x y)) (f x y)) (<= (- x (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (div x 2))) (ite (>= (+ x (* (- 2) _let_0)) 1) (div (+ 1 x) 2) _let_0))),54905
4840,(and (<= x y) (<= x y)),unknown,50198
4841,(and (<= y (f x x)) (<= y (f x x))),unknown,45901
4842,(and (<= y x) (<= x x)),unknown,57271
4843,(and (< y (f x y)) (< x (+ (+ (f x y) (f x y)) x))),(define-fun f ((x Int) (y Int)) Int (ite (>= y 1) (+ 1 y) 1)),59340
4844,(and (= (f y x) (- y x)) (= (f y x) (- y x))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),50487
4845,(and (> (+ x y) y) (> (+ x y) y)),unknown,47442
4846,(and (<= x y) (<= x y)),unknown,55249
4847,(or (> (f x x) y) (< (- x y) (- x y))),unknown,48051
4848,(and (>= x x) (<= x (+ x y))),unknown,51770
4849,(or (< (f y y) (- (+ y x) (+ y x))) (<= (+ y x) (f y y))),(define-fun f ((x Int) (y Int)) Int (- 1)),50779
4850,(and (> x (f y x)) (< (f y x) (+ (+ y (f y x)) x))),unknown,52061
4851,(or (> x (f y x)) (= (+ x y) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),56681
4852,(and (>= (- (f y x) x) (- (f y x) x)) (>= (- (f y x) x) (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int 0),48508
4853,(and (= y (- (f x x) y)) (= y (- (f x x) y))),Timeout,124801
4854,(and (= x (- (- x y) (f y x))) (= (- x y) (- x y))),(define-fun f ((x Int) (y Int)) Int (* (- 1) x)),55354
4855,(and (< (f x x) (f x x)) (< (f x x) (f x x))),unknown,46068
4856,(or (> (+ y x) (+ y x)) (< x x)),unknown,50447
4857,(and (< (- y y) y) (< (- y y) y)),unknown,46592
4858,(and (> y (- y (f x x))) (> y (- y (f x x)))),(define-fun f ((x Int) (y Int)) Int 1),52105
4859,(and (= (f y y) x) (= (f y y) x)),unknown,89046
4860,(or (= y (+ y (f x y))) (= (f x y) y)),(define-fun f ((x Int) (y Int)) Int 0),49878
4861,(or (< (+ (f x y) (f x y)) (+ (f x y) (f x y))) (< (+ (f x y) (f x y)) (+ (f x y) (f x y)))),unknown,52195
4862,(or (<= y (f x y)) (< (f x y) y)),(define-fun f ((x Int) (y Int)) Int 0),46869
4863,(or (< (- x (f y x)) y) (> (- (f y x) (- x (f y x))) (- (f y x) (- x (f y x))))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 1) x) y)),115745
4864,(or (<= x x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int 0),96043
4865,(or (= (- (f y y) x) (f y y)) (= (- (f y y) x) (f y y))),unknown,55809
4866,(and (<= (f y x) x) (>= (+ (+ x (f y x)) (+ x (f y x))) (f y x))),unknown,50367
4867,(and (= (- (+ (f y x) y) x) (f y x)) (= (- (+ (f y x) y) x) (f y x))),unknown,55720
4868,(or (<= (f x x) y) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),45463
4869,(and (<= (- y x) x) (<= (- y x) x)),unknown,54916
4870,(or (= (f x x) (+ x y)) (<= y x)),unknown,114751
4871,(or (<= x (+ (f y x) x)) (<= x (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int 0),53677
4872,(or (<= (+ x y) x) (<= (+ x y) x)),unknown,56781
4873,(and (< (f y y) (f y y)) (< (f y y) (f y y))),unknown,45368
4874,(or (= y (f y y)) (= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),52294
4875,(and (> x (f x x)) (>= x y)),unknown,49055
4876,(and (<= y (+ (f y x) (f y x))) (> y x)),unknown,49795
4877,(or (<= y (- (f x y) (f x y))) (< (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),54779
4878,(or (> x (+ y (+ y y))) (> x (+ y (+ y y)))),unknown,48874
4879,(or (>= (+ y (f y y)) (f y y)) (>= (+ y (f y y)) (f y y))),unknown,53197
4880,(or (<= (+ y (f x y)) (+ y (f x y))) (>= y (- y (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),57581
4881,(or (= (f y y) (f y y)) (= x (f y y))),(define-fun f ((x Int) (y Int)) Int 0),56039
4882,(or (>= x y) (>= x y)),unknown,48993
4883,(and (> (f x y) x) (> (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),54192
4884,(and (< y y) (< y y)),unknown,48827
4885,(and (= (f x y) (- y x)) (= (f x y) (- y x))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),48406
4886,(or (> x y) (> x y)),unknown,53044
4887,(and (< (f x x) (f x x)) (>= (+ (f x x) y) y)),unknown,51275
4888,(and (>= y (f x x)) (> y (- (+ y x) (+ y x)))),unknown,48587
4889,(or (< y (- y x)) (< y (- y x))),unknown,50106
4890,(and (>= x (+ y y)) (>= (f x y) (+ x (f x y)))),unknown,49551
4891,(and (<= (f x x) (f x x)) (<= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),52752
4892,(or (> x (- x (- y x))) (> x (- x (- y x)))),unknown,51351
4893,(or (= x (+ (f x y) x)) (= (+ (f x y) x) y)),(define-fun f ((x Int) (y Int)) Int 0),53049
4894,(or (< x x) (>= (- y y) x)),unknown,50357
4895,(and (< y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),49567
4896,(and (= (f x x) y) (= (- (f x x) y) (f x x))),unknown,54074
4897,(or (<= x y) (<= x y)),unknown,51021
4898,(or (>= y y) (<= y (+ x (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),49646
4899,(and (>= y x) (>= (f x y) (f x y))),unknown,59393
4900,(and (= y x) (= y x)),unknown,52482
4901,(and (> (- y (f x y)) (- y (f x y))) (> (- y (f x y)) (- y (f x y)))),unknown,52628
4902,(and (>= y (f y y)) (> (f y y) (+ (+ y x) y))),unknown,50349
4903,(or (= (+ (f y x) x) y) (>= (+ (f y x) x) x)),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),54198
4904,(and (> (- (f y y) y) y) (> (- (f y y) y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 x))),49467
4905,(and (< x (f x y)) (< x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),49728
4906,(or (> y (f y y)) (>= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),46632
4907,(or (= (- y (f x x)) (f x x)) (= (- y (f x x)) (f x x))),unknown,55309
4908,(or (= (- (f x x) x) y) (= (- (f x x) x) y)),Timeout,124332
4909,(and (>= y (- x x)) (> y x)),unknown,56091
4910,(or (>= (f y y) (+ y x)) (>= (f y y) (+ y x))),unknown,48044
4911,(and (<= (f y x) (+ x y)) (>= (f y x) (+ x y))),(define-fun f ((x Int) (y Int)) Int (+ x y)),55530
4912,(and (= (- (f y x) y) (- (f y x) y)) (= y (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),49023
4913,(and (= x (- (f x y) y)) (= x (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int (+ x y)),50047
4914,(and (<= (- x x) x) (<= (- x x) x)),unknown,48257
4915,(or (< (- (f x x) y) (- (f x x) y)) (< (+ (- (f x x) y) (f x x)) (- (f x x) y))),(define-fun f ((x Int) (y Int)) Int (- 1)),55496
4916,(or (< y (f x x)) (< y (f x x))),unknown,46786
4917,(or (>= (f y y) y) (< (f y y) y)),(define-fun f ((x Int) (y Int)) Int 0),51352
4918,(and (= y x) (>= (f y y) (f y y))),unknown,50444
4919,(and (= (+ (f x y) (- x y)) (f x y)) (= (f x y) (- x y))),unknown,53079
4920,(and (= x y) (= x y)),unknown,57879
4921,(or (< x (f y y)) (< x (f y y))),unknown,52441
4922,(or (> (+ y x) (f y y)) (= (- (f y y) y) (+ y x))),Timeout,124179
4923,(and (<= x y) (<= x y)),unknown,54820
4924,(and (> y y) (> y y)),unknown,53587
4925,(or (= x y) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),53091
4926,(and (= x (+ x (f y y))) (= (f y y) (+ x (f y y)))),unknown,48396
4927,(and (< (- x (f y x)) (- x (f y x))) (< (- x (f y x)) (- x (f y x)))),unknown,54146
4928,(and (> x (f y y)) (> x x)),unknown,51634
4929,(and (>= x (+ x (f x y))) (>= x (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),53552
4930,(or (<= (- y x) y) (= (- y x) (- (f y y) (- y x)))),Timeout,211286
4931,(or (>= (f y x) (f y x)) (<= (- (f y x) x) x)),(define-fun f ((x Int) (y Int)) Int 0),50504
4932,(or (<= (- y y) (f x x)) (<= (- y y) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),52886
4933,(or (> (f x y) x) (< x (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int (- 1)),53108
4934,(or (> x (f y x)) (= (+ (+ (f y x) y) (f y x)) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),50430
4935,(or (= (- (f y y) x) y) (= (- (f y y) x) y)),unknown,56595
4936,(or (>= (+ x x) y) (< (+ y y) y)),unknown,51995
4937,(or (> x x) (> x x)),unknown,46743
4938,(or (> y (f x x)) (> y (f x x))),unknown,53248
4939,(or (= y (f y y)) (= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),51491
4940,(or (< y (+ y y)) (< y (+ y y))),unknown,49732
4941,(or (> (+ (f x y) y) (+ (f x y) y)) (> (+ (f x y) y) (+ (f x y) y))),unknown,47651
4942,(or (> y x) (<= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),57490
4943,(or (>= (f y y) (f y y)) (>= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),50290
4944,(and (> (f y x) (+ (- y x) (f y x))) (> (- y x) y)),unknown,51457
4945,(and (<= x (- x (f y y))) (> (f y y) (f y y))),unknown,53024
4946,(or (< x (+ (+ y (f y x)) (f y x))) (< x (+ (+ y (f y x)) (f y x)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (* (- 1) x))) (let ((_let_1 (+ 1 _let_0 y))) (let ((_let_2 (div _let_1 2))) (ite (>= (+ x (* (- 1) y) (* 2 _let_2)) 1) _let_2 (div (+ 2 _let_0 y) 2)))))),57919
4947,(and (>= x y) (>= (+ y (- x y)) x)),unknown,56199
4948,(and (>= (- y (f y x)) x) (>= (- y (f y x)) x)),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),55892
4949,(and (> y (+ x (f y y))) (> y (+ x (f y y)))),unknown,55082
4950,(or (>= (f y x) y) (> y (+ x y))),(define-fun f ((x Int) (y Int)) Int x),58586
4951,(or (= (f x y) (f x y)) (>= (+ (+ y x) x) y)),(define-fun f ((x Int) (y Int)) Int 0),51111
4952,(or (> (f y y) x) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),49584
4953,(or (<= (f y y) (f y y)) (> x (- (f y y) x))),(define-fun f ((x Int) (y Int)) Int 0),50878
4954,(and (> (f y x) y) (< (- y y) x)),unknown,52328
4955,(or (< (f x y) y) (= y x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),57287
4956,(and (> y y) (= (- x (f x y)) (f x y))),unknown,51677
4957,(and (> y (f x y)) (< y x)),unknown,51336
4958,(or (< y x) (< y x)),unknown,53621
4959,(and (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),50644
4960,(or (<= (- (f x x) x) x) (<= (- (f x x) x) x)),(define-fun f ((x Int) (y Int)) Int (* 2 x)),51889
4961,(or (>= (+ y x) y) (= y x)),unknown,53505
4962,(and (<= (- x (f y x)) y) (<= (- x (f y x)) y)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),53607
4963,(and (>= y y) (> (- y y) x)),unknown,50688
4964,(or (<= (+ y y) y) (<= (+ y y) y)),unknown,50887
4965,(and (= x (- (f y y) (- (f y y) y))) (> (- (f y y) y) x)),unknown,54076
4966,(and (<= (- x (f y y)) (- x (f y y))) (> (- x (f y y)) x)),(define-fun f ((x Int) (y Int)) Int (- 1)),48451
4967,(and (> (- (+ y x) y) (- (+ y x) y)) (= (f y y) (+ y x))),unknown,57047
4968,(or (= y (+ (f y y) (f y y))) (>= (- (f y y) x) y)),unknown,55856
4969,(or (< (f x x) (- (f x x) y)) (<= y (f x x))),unknown,53758
4970,(and (> x (f y x)) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),46881
4971,(or (= y y) (<= (+ (f y x) x) y)),(define-fun f ((x Int) (y Int)) Int 0),53891
4972,(and (<= y y) (> x (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),50446
4973,(and (>= y y) (> (+ y (f x y)) (+ y (f x y)))),unknown,53512
4974,(and (> (+ x x) y) (> x (f y x))),unknown,49958
4975,(or (>= (- (f x y) (f x y)) (f x y)) (>= (- (f x y) (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),54168
4976,(or (<= (f y x) (f y x)) (< (- y y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),48074
4977,(or (< x x) (> (f x y) (f x y))),unknown,50921
4978,(and (<= (- (f y y) x) x) (= (f y y) y)),unknown,54073
4979,(and (= (f x y) (f x y)) (>= (f x y) (- (+ y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ x y))) (let ((_let_1 (div _let_0 2))) (ite (>= (+ x y (* (- 2) _let_1)) 1) (div (+ 1 x y) 2) _let_1)))),53431
4980,(and (>= (f x x) (- y (f x x))) (>= x (+ x y))),unknown,49166
4981,(and (<= y (- (- (f y x) x) y)) (>= x (- (f y x) x))),unknown,57678
4982,(or (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),49516
4983,(or (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),47840
4984,(and (= y y) (= (- y x) (f x x))),Timeout,125842
4985,(and (= x (f x x)) (>= (+ y x) (+ y x))),(define-fun f ((x Int) (y Int)) Int x),54946
4986,(and (> y (- x (f x y))) (< x (f x y))),(define-fun f ((x Int) (y Int)) Int (ite (>= y 0) (+ 1 x) (+ 1 x (* (- 1) y)))),49468
4987,(and (>= y (f x y)) (= (+ x x) x)),unknown,54570
4988,(or (>= (f y y) (f y y)) (= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),47697
4989,(and (< y (- (f y y) (f y y))) (<= x (f y y))),unknown,55962
4990,(and (= x (f y x)) (> (f y x) (- (f y x) y))),unknown,49882
4991,(or (<= (+ (f x y) x) x) (<= (+ (f x y) x) x)),(define-fun f ((x Int) (y Int)) Int 0),49349
4992,(and (<= y (+ (f y x) x)) (>= (+ (f y x) x) (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (* (- 1) y))) (let ((_let_1 (+ x _let_0))) (ite (>= _let_1 1) _let_1 0)))),52940
4993,(and (>= y (+ (f y y) y)) (>= y (+ (f y y) y))),(define-fun f ((x Int) (y Int)) Int 0),56392
4994,(or (<= (f x x) (- (f x x) x)) (<= (f x x) (- (f x x) x))),unknown,44737
4995,(and (= (f x y) (f x y)) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),48044
4996,(or (= (+ x (f y y)) (+ x (f y y))) (= (+ x (f y y)) (+ x (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),47082
4997,(and (< x (+ y (f y y))) (< x (+ y (f y y)))),unknown,53389
4998,(and (<= (+ y x) y) (<= (+ y x) y)),unknown,51064
4999,(or (> (f x x) (f x x)) (> (f x x) (f x x))),unknown,49182
5000,(or (> (f y x) x) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),54703
5001,(or (<= (- y x) (f y x)) (<= (- y x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),94706
5002,(or (= (f x y) y) (= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),93684
5003,(and (= (+ x y) (f x x)) (= (f x x) y)),unknown,53630
5004,(or (> x (f x y)) (< x y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),56688
5005,(and (> y y) (> y y)),unknown,51781
5006,(or (<= (f y x) y) (> y y)),(define-fun f ((x Int) (y Int)) Int x),53946
5007,(or (= y y) (>= (- (f y x) (f y x)) y)),(define-fun f ((x Int) (y Int)) Int 0),49292
5008,(and (> x x) (> x x)),unknown,49879
5009,(or (< (- (f y x) (f y x)) (- (f y x) (f y x))) (< (- (f y x) (f y x)) (- (f y x) (f y x)))),unknown,46043
