S No., Constraints, Programs, Exec. Time
52709,(and (<= x (+ x (f x y))) (<= x (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),135451
52710,(or (<= (f y x) (- (f x y) y)) (>= (f y x) (f x y))),Timeout,154846
52711,(or (< (f y x) y) (< (f y x) (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),146926
52712,(or (<= y x) (> (- (f y x) (f x y)) (- (- (f y x) (f x y)) y))),unknown,139858
52713,(or (>= y (f x y)) (>= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),148278
52714,(and (= (+ (f y x) (f x y)) (f y x)) (<= x (+ (f y x) (f x y)))),Timeout,167821
52715,(or (< x (f x y)) (>= (+ (f y x) (f y x)) y)),Timeout,157620
52716,(or (< (+ x (f x y)) (+ (f x y) (f x y))) (< (+ x (f x y)) (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),143787
52717,(and (<= (f y x) (+ (f x y) y)) (>= (f x y) y)),Timeout,160175
52718,(or (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),132323
52719,(and (= (f x y) (f y x)) (= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),154643
52720,(and (= y x) (>= x (f x y))),unknown,145980
52721,(and (<= (f y x) (f x y)) (<= (f y x) (f x y))),Timeout,156669
52722,(or (> (+ x x) (+ x x)) (> (+ x x) (+ x x))),unknown,138601
52723,(or (<= (f x y) (f y x)) (= (f x y) (- (- y x) y))),Timeout,156573
52724,(or (> x y) (<= x (- (f y x) (f y x)))),unknown,142521
52725,(and (= (+ x (f y x)) (f x y)) (<= (+ x (f y x)) (f x y))),Timeout,160222
52726,(and (> (+ (f x y) x) y) (> (+ (f x y) x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 1) x) y)),150012
52727,(and (<= x (f y x)) (= (f y x) (+ (f y x) (f x y)))),unknown,151440
52728,(and (> (+ (f x y) (f y x)) (+ y (f y x))) (<= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),148226
52729,(and (>= (f y x) (f x y)) (>= (f y x) (f x y))),Timeout,157335
52730,(or (<= (f x y) y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),141603
52731,(or (< (f x y) (- (f x y) (f y x))) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),135071
52732,(and (<= (f x y) (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),136001
52733,(or (>= (f x y) x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),140892
52734,(or (< y x) (= (f y x) (+ (f x y) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),149072
52735,(or (<= (- y (f x y)) (- y (f x y))) (>= (f y x) (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int 0),145636
52736,(or (<= (f y x) (+ (+ x x) (f y x))) (<= (f y x) (+ (+ x x) (f y x)))),unknown,134498
52737,(or (>= (+ y x) y) (>= (+ y x) y)),unknown,130523
52738,(and (<= (f y x) x) (<= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),149349
52739,(or (> y x) (<= (f x y) (f y x))),Timeout,188538
52740,(and (< (- y (f y x)) (- y (f y x))) (< (- y (f y x)) (- y (f y x)))),unknown,140472
52741,(or (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),136474
52742,(and (< x (f x y)) (> (- x (f y x)) (f x y))),unknown,147774
52743,(and (>= (- (f x y) (f x y)) (- (f x y) (f x y))) (> (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),144479
52744,(and (>= y (f x y)) (= (f y x) (+ (f x y) y))),Timeout,163238
52745,(or (<= (+ x (f y x)) x) (<= (+ x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int 0),150509
52746,(or (= y (f y x)) (= y (f y x))),Timeout,161020
52747,(or (> y y) (< (- (f y x) x) (- (f x y) (f y x)))),Timeout,150747
52748,(and (= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),117725
52749,(and (< y x) (< y x)),unknown,136268
52750,(or (< (f x y) (f x y)) (< (f x y) (f x y))),unknown,126622
52751,(and (= y x) (< y (+ x (f x y)))),unknown,148144
52752,(and (= x (- (f y x) (f y x))) (= x (- (f y x) (f y x)))),unknown,134877
52753,(or (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),143527
52754,(or (> (- (f x y) y) x) (> (- (f x y) y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x y)),144842
52755,(and (<= (f y x) x) (>= (- x (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (div x 2))) (ite (and (>= (+ y (* (- 1) _let_0)) 0) (>= (+ x (* (- 2) _let_0)) 0)) _let_0 y))),154642
52756,(or (<= (f x y) (f y x)) (< (f x y) (f x y))),Timeout,158067
52757,(and (>= x y) (>= x y)),unknown,179978
52758,(and (> (f y x) (f x y)) (> (f y x) (f x y))),unknown,132606
52759,(and (<= (f y x) (+ y (f y x))) (<= (f y x) (+ y (+ y (f y x))))),unknown,142951
52760,(or (> (- (+ (f y x) y) x) (f x y)) (< x x)),unknown,148688
52761,(or (< (- (f y x) x) (f y x)) (= (f x y) (f y x))),Timeout,159256
52762,(or (= (f y x) y) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),153737
52763,(and (<= y (f x y)) (<= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),131901
52764,(or (= (+ y y) (- x (f y x))) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),143587
52765,(or (>= (- (f y x) (f y x)) (f x y)) (= x (- (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),146164
52766,(or (> x (- y (f x y))) (> x (- y (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 1) x) y)),146474
52767,(and (= x (f y x)) (= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),137194
52768,(and (> (- y (f y x)) (f x y)) (<= x (f y x))),unknown,157439
52769,(and (> (f y x) (f y x)) (> y (f y x))),unknown,146789
52770,(or (> (f x y) y) (>= (f y x) (+ (f y x) (- x (f x y))))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),148292
52771,(or (<= (f y x) (f y x)) (> (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),139945
52772,(and (< x (+ (f y x) (f y x))) (= (f y x) (+ (+ (f y x) (f y x)) (f y x)))),unknown,153826
52773,(and (> (f x y) (+ x y)) (> (f x y) (+ x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x y)),146495
52774,(or (> y x) (> (+ x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int 1),147885
52775,(or (> x x) (> x x)),Timeout,164265
52776,(or (<= (+ x (f x y)) x) (<= (+ x (f x y)) x)),(define-fun f ((x Int) (y Int)) Int 0),138204
52777,(and (> (+ y (f x y)) (f y x)) (> (+ y (f x y)) (f y x))),unknown,150135
52778,(and (> (- (f y x) x) (f x y)) (> (- (f y x) x) (f x y))),unknown,146071
52779,(or (>= (f x y) (+ (f x y) x)) (>= (f x y) (+ (f x y) x))),unknown,137112
52780,(or (= (f x y) (+ (f y x) (f x y))) (<= x (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int (- 1)),147738
52781,(and (< x y) (<= (f y x) x)),unknown,139425
52782,(or (> x (f x y)) (= (+ (f x y) (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),145973
52783,(and (>= (f y x) (+ (f y x) (f x y))) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),136395
52784,(or (>= x (f y x)) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),139241
52785,(and (>= x (- y x)) (= (f y x) x)),unknown,144137
52786,(or (= (+ (- (f y x) x) y) (- (f y x) x)) (<= (- (f y x) x) y)),(define-fun f ((x Int) (y Int)) Int (+ x y)),147243
52787,(and (<= (f y x) x) (<= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),151737
52788,(or (= (- (f x y) x) y) (= (- (f x y) x) y)),(define-fun f ((x Int) (y Int)) Int (+ x y)),130047
52789,(or (= (f y x) (- (f y x) (f x y))) (= (f y x) (- (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),132120
52790,(or (<= (- (f x y) (f y x)) (f x y)) (<= (- (f x y) (f y x)) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),133207
52791,(and (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),146126
52792,(and (= y x) (<= (f x y) (f x y))),unknown,130578
52793,(or (= x (- x y)) (= x (- x y))),unknown,153606
52794,(and (= (f x y) y) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),130236
52795,(and (= (+ (- y (f y x)) (f x y)) (- y (f y x))) (> (- y (f y x)) y)),unknown,141493
52796,(and (>= (+ (f y x) y) (+ (f y x) y)) (>= (+ (f y x) y) (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),138604
52797,(or (> (- x (f x y)) (f x y)) (<= (f y x) (- x (f x y)))),Timeout,168537
52798,(and (<= x y) (<= (f x y) x)),unknown,144934
52799,(and (<= (- (f y x) x) (- y (- (f y x) x))) (<= (- (f y x) x) (- y (- (f y x) x)))),(define-fun f ((x Int) (y Int)) Int (div (+ x (* 2 y)) 2)),146891
52800,(and (= x (f x y)) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int x),120780
52801,(or (<= y (- (f x y) y)) (<= y (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int (* 2 y)),144431
52802,(and (< y (f y x)) (< y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),147880
52803,(and (> (f x y) y) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),144553
52804,(and (< (+ (f x y) (f y x)) x) (<= x y)),unknown,154798
52805,(and (> (f x y) y) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),131871
52806,(or (<= (+ (f x y) (f x y)) (f y x)) (<= (+ (f x y) (f x y)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),153147
52807,(and (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),134822
52808,(or (< (f y x) (+ (f y x) x)) (< (f y x) (+ (f y x) x))),unknown,135617
52809,(or (= (f x y) (f y x)) (= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),143979
52810,(and (< (f y x) (- (f y x) (f x y))) (>= y (f x y))),(define-fun f ((x Int) (y Int)) Int (ite (>= y (- 1)) (- 1) y)),149222
52811,(or (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),146161
52812,(and (= (- x (+ (f x y) x)) (+ (f x y) x)) (= x x)),Timeout,174232
52813,(or (<= (+ y y) y) (> (+ (f y x) (+ y y)) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 2) x) y)),140334
52814,(and (> y y) (> (f y x) (f x y))),unknown,134572
52815,(or (<= x y) (> (+ x x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 y))),134828
52816,(or (>= y x) (< x y)),unknown,144581
52817,(or (< (f x y) (f x y)) (< x y)),unknown,140426
52818,(or (>= (f y x) (f x y)) (>= (f y x) (f x y))),Timeout,159377
52819,(or (>= (+ (f y x) (f x y)) (+ (f y x) (f x y))) (> (f x y) (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),141377
52820,(and (= (f y x) x) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),124646
52821,(or (<= (f x y) y) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),123172
52822,(or (< x y) (< (f x y) (+ y (f x y)))),unknown,133621
52823,(or (<= (f x y) y) (> x x)),(define-fun f ((x Int) (y Int)) Int y),142082
52824,(and (>= (+ (f y x) x) (+ (f y x) x)) (>= (+ (f y x) x) (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int 0),136646
52825,(or (> x y) (> x y)),unknown,141599
52826,(and (> y x) (> x x)),unknown,136600
52827,(or (= (f x y) y) (= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),129696
52828,(and (= (- y (f x y)) (- y (f x y))) (>= (f y x) (f x y))),Timeout,155261
52829,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),130831
52830,(or (>= (- y x) (- y x)) (= (- (f x y) (f y x)) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),142695
52831,(or (<= (- (f x y) (f y x)) (f y x)) (<= (- (f x y) (f y x)) (f y x))),Timeout,161615
52832,(or (= (f y x) (f y x)) (< (f x y) (- x x))),(define-fun f ((x Int) (y Int)) Int 0),133340
52833,(or (> (f y x) y) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),143023
52834,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),128772
52835,(and (< x y) (= (f y x) (- x (f x y)))),Timeout,154840
52836,(or (<= (f x y) (f y x)) (< x (- (f x y) (f x y)))),Timeout,163818
52837,(and (<= x (f x y)) (> (f x y) (- (+ (f y x) (f x y)) x))),unknown,149731
52838,(or (= y (f y x)) (<= y (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int x),137831
52839,(and (< (f y x) (+ x y)) (< (f y x) (+ x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x y)),143041
52840,(and (> x (f y x)) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 1) y)) 0) (+ (- 1) y) x)),131490
52841,(or (= (f y x) (f y x)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int 0),137922
52842,(or (< y y) (<= y (- (- y (f x y)) (- y (f x y))))),unknown,137811
52843,(and (>= y (f y x)) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),135956
52844,(and (> x x) (> x x)),unknown,124646
52845,(or (> x (+ (f y x) (f y x))) (> x (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) y) 2)),149030
52846,(or (= (f x y) y) (= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),118708
52847,(or (= (f x y) y) (>= (- x y) (f y x))),(define-fun f ((x Int) (y Int)) Int y),153509
52848,(or (= (f y x) (+ (f y x) (f y x))) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),155011
52849,(or (< (f x y) y) (> y (f y x))),Timeout,159089
52850,(and (< (f x y) y) (>= y y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),143591
52851,(or (>= x x) (> y x)),(define-fun f ((x Int) (y Int)) Int 0),136233
52852,(and (>= (- (f x y) (f y x)) y) (>= (- (f x y) (f y x)) y)),Timeout,157842
52853,(and (<= x (f y x)) (= y (- x (f x y)))),Timeout,187288
52854,(and (<= (f y x) (- y (f x y))) (= (- y (f x y)) (+ (f x y) y))),Timeout,151527
52855,(or (= (+ y x) x) (= (+ y x) x)),unknown,135933
52856,(and (>= (- y x) (- y x)) (= (f x y) (- y x))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),131907
52857,(or (< (f x y) (f x y)) (< (f x y) (f x y))),unknown,144316
52858,(or (<= (f x y) (+ (f y x) y)) (< (+ (f y x) y) x)),(define-fun f ((x Int) (y Int)) Int x),148959
52859,(and (>= y x) (>= y x)),unknown,127173
52860,(and (= x y) (<= x y)),unknown,152897
52861,(or (>= x (- (f x y) x)) (<= (- (f x y) x) y)),(define-fun f ((x Int) (y Int)) Int (* 2 x)),161816
52862,(or (>= y x) (>= y x)),unknown,130350
52863,(and (= (f x y) x) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),123097
52864,(or (> (f y x) (f y x)) (< (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),148210
52865,(and (>= (f y x) x) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),127600
52866,(and (< (f x y) (f x y)) (< (f x y) (f x y))),unknown,119285
52867,(and (< (- (f y x) (f y x)) (- (f y x) (f y x))) (> (f x y) (f y x))),unknown,141651
52868,(or (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),134668
52869,(and (= y y) (< (f x y) (+ (- (f x y) y) y))),unknown,137078
52870,(or (= (- (f x y) (f x y)) (+ (- (f x y) (f x y)) y)) (= (- (f x y) (f x y)) (+ (- (f x y) (f x y)) y))),unknown,141003
52871,(or (= x (f y x)) (< y (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int y),150787
52872,(or (>= (- (f y x) y) x) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),136305
52873,(and (< x (f y x)) (> x (f x y))),unknown,141820
52874,(or (= (+ (f y x) y) x) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),142353
52875,(or (<= (- (f y x) (- y y)) y) (<= (- (f y x) (- y y)) y)),(define-fun f ((x Int) (y Int)) Int x),182580
52876,(and (< (f x y) (f x y)) (<= y (f x y))),unknown,130653
52877,(or (= (f y x) (- x (f y x))) (>= (f y x) (- (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),140730
52878,(or (< (+ x (f x y)) y) (< (+ x (f x y)) (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),127729
52879,(and (< (f y x) x) (< y (- (f y x) (f x y)))),Timeout,164622
52880,(or (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),140706
52881,(or (> (f x y) (f x y)) (> (f x y) (f x y))),unknown,124461
52882,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),123389
52883,(and (= (+ y (f x y)) x) (= (+ y (f x y)) (f y x))),Timeout,153580
52884,(or (<= (+ (f y x) (f y x)) y) (> (f x y) (f y x))),Timeout,156086
52885,(and (= x y) (>= (f y x) (f y x))),unknown,141215
52886,(or (= x y) (= x y)),unknown,131232
52887,(or (<= (f x y) y) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),153599
52888,(or (>= (f x y) (f y x)) (>= (f x y) (f y x))),Timeout,162244
52889,(and (<= (f x y) (f y x)) (<= (f x y) (f y x))),Timeout,161526
52890,(or (< (f y x) x) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),134417
52891,(and (<= (+ (f y x) (+ (f x y) x)) x) (<= (+ (f y x) (+ (f x y) x)) x)),Timeout,158971
52892,(and (> y y) (> y y)),unknown,108338
52893,(and (<= y (- x y)) (<= y (- x y))),unknown,117737
52894,(or (> x y) (= (+ (f y x) y) (f y x))),unknown,156584
52895,(and (< (+ x y) y) (> (f y x) y)),unknown,160291
52896,(and (> y (- (f x y) (f y x))) (> y (- (f x y) (f y x)))),unknown,107407
52897,(or (> (+ (f y x) x) (+ (f y x) x)) (>= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),139255
52898,(or (= (+ y (f x y)) (f y x)) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),153171
52899,(and (< (f y x) x) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),140161
52900,(and (< (- (f x y) (f x y)) (- (f y x) (f x y))) (< (- (f x y) (f x y)) (- (f y x) (f x y)))),unknown,145670
52901,(or (>= (+ y (f x y)) y) (>= (+ y (f x y)) y)),(define-fun f ((x Int) (y Int)) Int 0),140838
52902,(or (>= (f x y) (f y x)) (>= (f x y) (f y x))),Timeout,157390
52903,(and (>= (f y x) x) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),137928
52904,(and (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),149720
52905,(and (< (f x y) (f x y)) (< (f x y) (f x y))),unknown,133903
52906,(or (>= (f x y) x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),119890
52907,(and (= (- x x) x) (<= (f x y) (f x y))),unknown,141963
52908,(or (< y (f y x)) (< y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),150022
52909,(or (= (f x y) (f y x)) (= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),142568
52910,(and (<= x y) (<= x (+ x y))),unknown,119852
52911,(or (< (- x y) (- x y)) (< (- x y) (- x y))),unknown,124117
52912,(and (< x (- (f y x) (f y x))) (= y x)),unknown,133312
52913,(and (> (f y x) (+ x x)) (< x x)),unknown,141570
52914,(and (= (f y x) x) (= (+ x (f x y)) (f x y))),unknown,147286
52915,(and (> (f y x) (f y x)) (= y x)),unknown,133865
52916,(and (< (+ (f x y) (f y x)) (f y x)) (< (+ (f x y) (f y x)) (f y x))),(define-fun f ((x Int) (y Int)) Int (- 1)),144352
52917,(or (>= (f y x) (- x y)) (>= (f y x) (- x y))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),139794
52918,(or (= y (f x y)) (< (f x y) (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int y),143502
52919,(or (< (f x y) (f y x)) (= (+ (f y x) x) (f y x))),unknown,144311
52920,(or (> x (- (f y x) (f x y))) (> x (- (f y x) (f x y)))),unknown,132814
52921,(or (= (f x y) (- (f x y) (f x y))) (> (- (f x y) (f x y)) (- (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),123386
52922,(or (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),109616
52923,(and (< (+ y x) (- y x)) (< (- y x) y)),unknown,138224
52924,(and (< (f y x) y) (< (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),138446
52925,(and (= (f y x) y) (<= x (- y y))),unknown,132883
52926,(and (>= (+ (f y x) (f x y)) (f x y)) (>= (+ (f y x) (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),147282
52927,(and (= (- (+ (f y x) (f y x)) (f y x)) y) (= (+ (f y x) (f y x)) (f x y))),unknown,154876
52928,(and (<= (f y x) (- (f x y) x)) (<= (f y x) (- (f x y) x))),Timeout,162607
52929,(and (= (- x y) x) (> x y)),unknown,153994
52930,(and (< (f y x) (- (f y x) y)) (> (f y x) (f y x))),unknown,144606
52931,(or (>= (+ (f x y) x) (+ (f x y) x)) (>= (+ (f x y) x) (+ (f x y) x))),(define-fun f ((x Int) (y Int)) Int 0),141307
52932,(or (>= (- y x) y) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),144724
52933,(and (> y (- x (+ x y))) (> y (- x (+ x y)))),unknown,134751
52934,(and (<= y x) (>= y y)),unknown,136985
52935,(and (<= (f x y) y) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),139142
52936,(or (= (+ y (f y x)) (+ y (f y x))) (= (+ y (f y x)) (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),138999
52937,(and (<= (- x y) (+ y (- x y))) (> (f y x) (- x y))),unknown,151978
52938,(and (<= (f x y) y) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),121638
52939,(and (<= (f x y) (f y x)) (<= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),152591
52940,(or (= (+ x (f y x)) (f x y)) (= (+ x (f y x)) (f x y))),Timeout,162007
52941,(and (<= x y) (<= x y)),unknown,136203
52942,(and (= x y) (= x y)),unknown,155839
52943,(and (> (+ y x) (f x y)) (<= x x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x y)),131400
52944,(or (= (+ (f x y) x) y) (= (+ (f y x) y) x)),Timeout,157668
52945,(or (< (+ (f y x) (- x (f x y))) x) (< (+ (f y x) (- x (f x y))) x)),unknown,149110
52946,(or (<= x (- x (f y x))) (> x y)),(define-fun f ((x Int) (y Int)) Int 0),141477
52947,(or (>= (f y x) y) (>= y (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int x),137780
52948,(or (>= (f x y) (f x y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int 0),137519
52949,(or (> y x) (> y x)),unknown,122404
52950,(or (>= x y) (> x (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int (- 1)),136033
52951,(and (< x x) (< x x)),unknown,138493
52952,(or (= (f y x) (f x y)) (= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),155100
52953,(or (>= y (f y x)) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),143761
52954,(or (= (+ (f x y) (f y x)) (f x y)) (= (+ (f x y) (f y x)) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),138326
52955,(or (>= (- (f y x) (f y x)) (f y x)) (>= (f x y) (- (f y x) (f y x)))),Timeout,187096
52956,(or (<= y (+ (f y x) (f y x))) (<= y (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (div x 2))) (ite (>= (+ x (* (- 2) _let_0)) 1) (div (+ 1 x) 2) _let_0))),136580
52957,(and (< (f y x) y) (< (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),109890
52958,(or (= y (- (f y x) (f x y))) (< (- (f y x) (f x y)) (- (f y x) (f x y)))),Timeout,163490
52959,(or (<= (+ (f x y) x) y) (> (f y x) (f x y))),Timeout,166101
52960,(and (< (f x y) (f y x)) (< (f x y) (f y x))),unknown,119041
52961,(and (< y (f y x)) (< y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),120678
52962,(or (= (f y x) (- y x)) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),149467
52963,(and (<= x (f x y)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),132787
52964,(or (< x y) (< x y)),unknown,131516
52965,(and (>= y (+ x (f x y))) (>= y (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),150434
52966,(and (= (f y x) x) (<= (+ x (f x y)) x)),unknown,143701
52967,(and (= y (- x (f x y))) (= y (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),135439
52968,(or (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),131728
52969,(and (= x y) (= x y)),unknown,125664
52970,(or (= (f y x) (- (f y x) (f y x))) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int (ite (>= y 0) (ite (>= y 2) y 1) (- 1))),149258
52971,(and (= x x) (> x y)),unknown,132892
52972,(and (> (f y x) x) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),137787
52973,(and (>= x y) (> (f x y) x)),unknown,137575
52974,(and (>= y (f x y)) (<= (+ (- y y) x) (+ (- y y) x))),(define-fun f ((x Int) (y Int)) Int y),145449
52975,(or (> (f x y) (- (f y x) (f y x))) (> (f x y) (- (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int 1),144335
52976,(and (>= y x) (>= y x)),unknown,132563
52977,(or (< (f y x) y) (< (f y x) y)),Timeout,161244
52978,(and (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),137404
52979,(and (>= (- x (f x y)) (- x (f x y))) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),141416
52980,(and (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),128576
52981,(or (= x y) (> y x)),unknown,154268
52982,(and (<= x (f x y)) (< (+ (f x y) (f x y)) (f x y))),unknown,145720
52983,(and (= (+ (f x y) x) y) (<= x y)),unknown,144801
52984,(and (> (f y x) (+ x y)) (>= x (+ x y))),unknown,146031
52985,(and (> x x) (<= (+ x (f y x)) x)),unknown,142269
52986,(and (< (- (f y x) (f x y)) y) (>= (f y x) x)),unknown,151240
